# Momentum        
#
# Time            	(momentum_x momentum_y momentum_z)	volume            
5.835             	(-1.0000000000e-04 5.0918161341e-21 0.0000000000e+00)	1.0000000000e-04
5.84              	(-1.0000000000e-04 9.2511285766e-21 0.0000000000e+00)	1.0000000000e-04
5.845             	(-1.0000000000e-04 6.3820180123e-21 0.0000000000e+00)	1.0000000000e-04
5.85              	(-1.0000000000e-04 8.9879432578e-21 0.0000000000e+00)	1.0000000000e-04
5.855             	(-1.0000000000e-04 5.0807371849e-21 0.0000000000e+00)	1.0000000000e-04
5.86              	(-1.0000000000e-04 8.5354458873e-21 0.0000000000e+00)	1.0000000000e-04
5.865             	(-1.0000000000e-04 4.0352678605e-21 0.0000000000e+00)	1.0000000000e-04
5.87              	(-1.0000000000e-04 7.4286686901e-21 0.0000000000e+00)	1.0000000000e-04
5.875             	(-1.0000000000e-04 9.0364972325e-21 0.0000000000e+00)	1.0000000000e-04
5.88              	(-1.0000000000e-04 8.4201293447e-21 0.0000000000e+00)	1.0000000000e-04
5.885             	(-1.0000000000e-04 1.0008692296e-20 0.0000000000e+00)	1.0000000000e-04
5.89              	(-1.0000000000e-04 5.9310491006e-21 0.0000000000e+00)	1.0000000000e-04
5.895             	(-1.0000000000e-04 3.8112860981e-21 0.0000000000e+00)	1.0000000000e-04
5.9               	(-1.0000000000e-04 7.3424388832e-21 0.0000000000e+00)	1.0000000000e-04
5.905             	(-1.0000000000e-04 7.0535769009e-21 0.0000000000e+00)	1.0000000000e-04
5.91              	(-1.0000000000e-04 2.6659914858e-21 0.0000000000e+00)	1.0000000000e-04
5.915             	(-1.0000000000e-04 8.6706481754e-21 0.0000000000e+00)	1.0000000000e-04
5.92              	(-1.0000000000e-04 7.0247621628e-21 0.0000000000e+00)	1.0000000000e-04
5.925             	(-1.0000000000e-04 1.0363100789e-20 0.0000000000e+00)	1.0000000000e-04
5.93              	(-1.0000000000e-04 6.1840266190e-21 0.0000000000e+00)	1.0000000000e-04
5.935             	(-1.0000000000e-04 7.4998550873e-21 0.0000000000e+00)	1.0000000000e-04
5.94              	(-1.0000000000e-04 6.5159015967e-21 0.0000000000e+00)	1.0000000000e-04
5.945             	(-1.0000000000e-04 8.3838732524e-21 0.0000000000e+00)	1.0000000000e-04
5.95              	(-1.0000000000e-04 1.1341200486e-20 0.0000000000e+00)	1.0000000000e-04
5.955             	(-1.0000000000e-04 8.5415838685e-21 0.0000000000e+00)	1.0000000000e-04
5.96              	(-1.0000000000e-04 8.6965831957e-21 0.0000000000e+00)	1.0000000000e-04
5.965             	(-1.0000000000e-04 6.5077266350e-21 0.0000000000e+00)	1.0000000000e-04
5.97              	(-1.0000000000e-04 8.5845447828e-21 0.0000000000e+00)	1.0000000000e-04
5.975             	(-1.0000000000e-04 4.8324790310e-21 0.0000000000e+00)	1.0000000000e-04
5.98              	(-1.0000000000e-04 4.1012926310e-21 0.0000000000e+00)	1.0000000000e-04
5.985             	(-1.0000000000e-04 9.0553889609e-21 0.0000000000e+00)	1.0000000000e-04
5.99              	(-1.0000000000e-04 1.0173676553e-20 0.0000000000e+00)	1.0000000000e-04
5.995             	(-1.0000000000e-04 7.6525864628e-21 0.0000000000e+00)	1.0000000000e-04
6                 	(-1.0000000000e-04 5.7259013216e-21 0.0000000000e+00)	1.0000000000e-04
6.005             	(-1.0000000000e-04 6.8370231329e-21 0.0000000000e+00)	1.0000000000e-04
6.01              	(-1.0000000000e-04 9.8365420853e-21 0.0000000000e+00)	1.0000000000e-04
6.015             	(-1.0000000000e-04 1.0428175588e-20 0.0000000000e+00)	1.0000000000e-04
6.02              	(-1.0000000000e-04 5.2298700513e-21 0.0000000000e+00)	1.0000000000e-04
6.025             	(-1.0000000000e-04 4.4870919149e-21 0.0000000000e+00)	1.0000000000e-04
6.03              	(-1.0000000000e-04 5.5680895152e-21 0.0000000000e+00)	1.0000000000e-04
6.035             	(-1.0000000000e-04 4.7537078295e-21 0.0000000000e+00)	1.0000000000e-04
6.04              	(-1.0000000000e-04 9.5059961702e-21 0.0000000000e+00)	1.0000000000e-04
6.045             	(-1.0000000000e-04 5.9115725257e-21 0.0000000000e+00)	1.0000000000e-04
6.05              	(-1.0000000000e-04 9.6642573152e-21 0.0000000000e+00)	1.0000000000e-04
6.055             	(-1.0000000000e-04 6.8536500023e-21 0.0000000000e+00)	1.0000000000e-04
6.06              	(-1.0000000000e-04 8.3466263400e-21 0.0000000000e+00)	1.0000000000e-04
6.065             	(-1.0000000000e-04 6.6936907968e-21 0.0000000000e+00)	1.0000000000e-04
6.07              	(-1.0000000000e-04 7.5683735953e-21 0.0000000000e+00)	1.0000000000e-04
6.075             	(-1.0000000000e-04 6.6507408681e-21 0.0000000000e+00)	1.0000000000e-04
6.08              	(-1.0000000000e-04 4.3720751311e-21 0.0000000000e+00)	1.0000000000e-04
6.085             	(-1.0000000000e-04 9.6282857790e-21 0.0000000000e+00)	1.0000000000e-04
6.09              	(-1.0000000000e-04 7.2127677496e-21 0.0000000000e+00)	1.0000000000e-04
6.095             	(-1.0000000000e-04 8.5388715682e-21 0.0000000000e+00)	1.0000000000e-04
6.1               	(-1.0000000000e-04 6.5595759079e-21 0.0000000000e+00)	1.0000000000e-04
6.105             	(-1.0000000000e-04 7.1288799109e-21 0.0000000000e+00)	1.0000000000e-04
6.11              	(-1.0000000000e-04 5.4001755579e-21 0.0000000000e+00)	1.0000000000e-04
6.115             	(-1.0000000000e-04 1.0652230656e-20 0.0000000000e+00)	1.0000000000e-04
6.12              	(-1.0000000000e-04 6.6512841046e-21 0.0000000000e+00)	1.0000000000e-04
6.125             	(-1.0000000000e-04 8.8904014641e-21 0.0000000000e+00)	1.0000000000e-04
6.13              	(-1.0000000000e-04 8.9152778370e-21 0.0000000000e+00)	1.0000000000e-04
6.135             	(-1.0000000000e-04 6.7697287421e-21 0.0000000000e+00)	1.0000000000e-04
6.14              	(-1.0000000000e-04 1.0841929357e-20 0.0000000000e+00)	1.0000000000e-04
6.145             	(-1.0000000000e-04 5.0266978147e-21 0.0000000000e+00)	1.0000000000e-04
6.15              	(-1.0000000000e-04 4.8385848347e-21 0.0000000000e+00)	1.0000000000e-04
6.155             	(-1.0000000000e-04 6.4502091076e-21 0.0000000000e+00)	1.0000000000e-04
6.16              	(-1.0000000000e-04 8.0510657443e-21 0.0000000000e+00)	1.0000000000e-04
6.165             	(-1.0000000000e-04 8.1554729607e-21 0.0000000000e+00)	1.0000000000e-04
6.17              	(-1.0000000000e-04 8.0817197781e-21 0.0000000000e+00)	1.0000000000e-04
6.175             	(-1.0000000000e-04 6.7394523332e-21 0.0000000000e+00)	1.0000000000e-04
6.18              	(-1.0000000000e-04 6.7691125918e-21 0.0000000000e+00)	1.0000000000e-04
6.185             	(-1.0000000000e-04 5.5907028808e-21 0.0000000000e+00)	1.0000000000e-04
6.19              	(-1.0000000000e-04 7.1346181075e-21 0.0000000000e+00)	1.0000000000e-04
6.195             	(-1.0000000000e-04 6.4595492350e-21 0.0000000000e+00)	1.0000000000e-04
6.2               	(-1.0000000000e-04 1.1348646776e-20 0.0000000000e+00)	1.0000000000e-04
6.205             	(-1.0000000000e-04 8.1670163294e-21 0.0000000000e+00)	1.0000000000e-04
6.21              	(-1.0000000000e-04 8.4394519587e-21 0.0000000000e+00)	1.0000000000e-04
6.215             	(-1.0000000000e-04 5.7433368759e-21 0.0000000000e+00)	1.0000000000e-04
6.22              	(-1.0000000000e-04 7.1281900555e-21 0.0000000000e+00)	1.0000000000e-04
6.225             	(-1.0000000000e-04 6.2135807782e-21 0.0000000000e+00)	1.0000000000e-04
6.23              	(-1.0000000000e-04 6.6472034797e-21 0.0000000000e+00)	1.0000000000e-04
6.235             	(-1.0000000000e-04 4.6712900804e-21 0.0000000000e+00)	1.0000000000e-04
6.24              	(-1.0000000000e-04 7.3978276113e-21 0.0000000000e+00)	1.0000000000e-04
6.245             	(-1.0000000000e-04 4.8197978246e-21 0.0000000000e+00)	1.0000000000e-04
6.25              	(-1.0000000000e-04 6.3002549686e-21 0.0000000000e+00)	1.0000000000e-04
6.255             	(-1.0000000000e-04 5.1611904740e-21 0.0000000000e+00)	1.0000000000e-04
6.26              	(-1.0000000000e-04 1.1020432881e-20 0.0000000000e+00)	1.0000000000e-04
6.265             	(-1.0000000000e-04 4.7326161924e-21 0.0000000000e+00)	1.0000000000e-04
6.27              	(-1.0000000000e-04 5.4144143276e-21 0.0000000000e+00)	1.0000000000e-04
6.275             	(-1.0000000000e-04 9.1958278001e-21 0.0000000000e+00)	1.0000000000e-04
6.28              	(-1.0000000000e-04 8.8396238070e-21 0.0000000000e+00)	1.0000000000e-04
6.285             	(-1.0000000000e-04 8.6274820540e-21 0.0000000000e+00)	1.0000000000e-04
6.29              	(-1.0000000000e-04 8.1959811371e-21 0.0000000000e+00)	1.0000000000e-04
6.295             	(-1.0000000000e-04 4.7900009647e-21 0.0000000000e+00)	1.0000000000e-04
6.3               	(-1.0000000000e-04 4.9103033195e-21 0.0000000000e+00)	1.0000000000e-04
6.305             	(-1.0000000000e-04 2.5985261281e-21 0.0000000000e+00)	1.0000000000e-04
6.31              	(-1.0000000000e-04 5.7715119200e-21 0.0000000000e+00)	1.0000000000e-04
6.315             	(-1.0000000000e-04 4.8433648124e-21 0.0000000000e+00)	1.0000000000e-04
6.32              	(-1.0000000000e-04 6.9462630208e-21 0.0000000000e+00)	1.0000000000e-04
6.325             	(-1.0000000000e-04 3.7435449683e-21 0.0000000000e+00)	1.0000000000e-04
6.33              	(-1.0000000000e-04 3.3836992424e-21 0.0000000000e+00)	1.0000000000e-04
6.335             	(-1.0000000000e-04 9.7071727266e-21 0.0000000000e+00)	1.0000000000e-04
6.34              	(-1.0000000000e-04 4.7186271862e-21 0.0000000000e+00)	1.0000000000e-04
6.345             	(-1.0000000000e-04 8.0172254792e-21 0.0000000000e+00)	1.0000000000e-04
6.35              	(-1.0000000000e-04 7.1010142017e-21 0.0000000000e+00)	1.0000000000e-04
6.355             	(-1.0000000000e-04 6.3833564911e-21 0.0000000000e+00)	1.0000000000e-04
6.36              	(-1.0000000000e-04 4.3961057502e-21 0.0000000000e+00)	1.0000000000e-04
6.365             	(-1.0000000000e-04 8.2483449931e-21 0.0000000000e+00)	1.0000000000e-04
6.37              	(-1.0000000000e-04 8.7094163455e-21 0.0000000000e+00)	1.0000000000e-04
6.375             	(-1.0000000000e-04 5.6957305250e-21 0.0000000000e+00)	1.0000000000e-04
6.38              	(-1.0000000000e-04 3.9650959591e-21 0.0000000000e+00)	1.0000000000e-04
6.385             	(-1.0000000000e-04 4.8845969755e-21 0.0000000000e+00)	1.0000000000e-04
6.39              	(-1.0000000000e-04 8.5106619158e-21 0.0000000000e+00)	1.0000000000e-04
6.395             	(-1.0000000000e-04 4.8517689715e-21 0.0000000000e+00)	1.0000000000e-04
6.4               	(-1.0000000000e-04 6.1132172584e-21 0.0000000000e+00)	1.0000000000e-04
6.405             	(-1.0000000000e-04 2.1987078947e-21 0.0000000000e+00)	1.0000000000e-04
6.41              	(-1.0000000000e-04 9.1982772633e-21 0.0000000000e+00)	1.0000000000e-04
6.415             	(-1.0000000000e-04 3.6857983544e-21 0.0000000000e+00)	1.0000000000e-04
6.42              	(-1.0000000000e-04 5.6750672091e-21 0.0000000000e+00)	1.0000000000e-04
6.425             	(-1.0000000000e-04 4.4010683045e-21 0.0000000000e+00)	1.0000000000e-04
6.43              	(-1.0000000000e-04 3.6840878321e-21 0.0000000000e+00)	1.0000000000e-04
6.435             	(-1.0000000000e-04 7.5634103496e-21 0.0000000000e+00)	1.0000000000e-04
6.44              	(-1.0000000000e-04 6.8571792521e-21 0.0000000000e+00)	1.0000000000e-04
6.445             	(-1.0000000000e-04 7.8505293137e-21 0.0000000000e+00)	1.0000000000e-04
6.45              	(-1.0000000000e-04 9.1125247739e-21 0.0000000000e+00)	1.0000000000e-04
6.455             	(-1.0000000000e-04 6.7241895648e-21 0.0000000000e+00)	1.0000000000e-04
6.46              	(-1.0000000000e-04 4.1591174514e-21 0.0000000000e+00)	1.0000000000e-04
6.465             	(-1.0000000000e-04 6.0721308940e-21 0.0000000000e+00)	1.0000000000e-04
6.47              	(-1.0000000000e-04 7.2620891835e-21 0.0000000000e+00)	1.0000000000e-04
6.475             	(-1.0000000000e-04 1.0737276478e-20 0.0000000000e+00)	1.0000000000e-04
6.48              	(-1.0000000000e-04 8.6754085285e-21 0.0000000000e+00)	1.0000000000e-04
6.485             	(-1.0000000000e-04 8.0260365381e-21 0.0000000000e+00)	1.0000000000e-04
6.49              	(-1.0000000000e-04 1.1457362785e-20 0.0000000000e+00)	1.0000000000e-04
6.495             	(-1.0000000000e-04 4.8225920253e-21 0.0000000000e+00)	1.0000000000e-04
6.5               	(-1.0000000000e-04 7.1888097288e-21 0.0000000000e+00)	1.0000000000e-04
6.505             	(-1.0000000000e-04 4.9052452888e-21 0.0000000000e+00)	1.0000000000e-04
6.51              	(-1.0000000000e-04 8.8113096475e-21 0.0000000000e+00)	1.0000000000e-04
6.515             	(-1.0000000000e-04 8.0555095999e-21 0.0000000000e+00)	1.0000000000e-04
6.52              	(-1.0000000000e-04 8.9249142913e-21 0.0000000000e+00)	1.0000000000e-04
6.525             	(-1.0000000000e-04 9.0688910697e-21 0.0000000000e+00)	1.0000000000e-04
6.53              	(-1.0000000000e-04 4.2128641647e-21 0.0000000000e+00)	1.0000000000e-04
6.535             	(-1.0000000000e-04 5.7446392990e-21 0.0000000000e+00)	1.0000000000e-04
6.54              	(-1.0000000000e-04 7.1519818939e-21 0.0000000000e+00)	1.0000000000e-04
6.545             	(-1.0000000000e-04 1.1486835560e-20 0.0000000000e+00)	1.0000000000e-04
6.55              	(-1.0000000000e-04 1.0127101818e-20 0.0000000000e+00)	1.0000000000e-04
6.555             	(-1.0000000000e-04 4.2883802696e-21 0.0000000000e+00)	1.0000000000e-04
6.56              	(-1.0000000000e-04 8.0515367526e-21 0.0000000000e+00)	1.0000000000e-04
6.565             	(-1.0000000000e-04 1.1448684256e-20 0.0000000000e+00)	1.0000000000e-04
6.57              	(-1.0000000000e-04 7.5688434034e-21 0.0000000000e+00)	1.0000000000e-04
6.575             	(-1.0000000000e-04 9.3982606163e-21 0.0000000000e+00)	1.0000000000e-04
6.58              	(-1.0000000000e-04 5.4922305650e-21 0.0000000000e+00)	1.0000000000e-04
6.585             	(-1.0000000000e-04 6.8914827721e-21 0.0000000000e+00)	1.0000000000e-04
6.59              	(-1.0000000000e-04 1.1325587737e-20 0.0000000000e+00)	1.0000000000e-04
6.595             	(-1.0000000000e-04 8.7278789843e-21 0.0000000000e+00)	1.0000000000e-04
6.6               	(-1.0000000000e-04 6.4361983477e-21 0.0000000000e+00)	1.0000000000e-04
6.605             	(-1.0000000000e-04 1.0391899529e-20 0.0000000000e+00)	1.0000000000e-04
6.61              	(-1.0000000000e-04 5.7064585283e-21 0.0000000000e+00)	1.0000000000e-04
6.615             	(-1.0000000000e-04 1.1024047202e-20 0.0000000000e+00)	1.0000000000e-04
6.62              	(-1.0000000000e-04 9.1559789652e-21 0.0000000000e+00)	1.0000000000e-04
6.625             	(-1.0000000000e-04 8.9088736938e-21 0.0000000000e+00)	1.0000000000e-04
6.63              	(-1.0000000000e-04 1.0275508233e-20 0.0000000000e+00)	1.0000000000e-04
6.635             	(-1.0000000000e-04 6.8924220283e-21 0.0000000000e+00)	1.0000000000e-04
6.64              	(-1.0000000000e-04 7.8116729142e-21 0.0000000000e+00)	1.0000000000e-04
6.645             	(-1.0000000000e-04 1.0339814110e-20 0.0000000000e+00)	1.0000000000e-04
6.65              	(-1.0000000000e-04 1.1544756630e-20 0.0000000000e+00)	1.0000000000e-04
6.655             	(-1.0000000000e-04 7.8560145459e-21 0.0000000000e+00)	1.0000000000e-04
6.66              	(-1.0000000000e-04 6.6120205603e-21 0.0000000000e+00)	1.0000000000e-04
6.665             	(-1.0000000000e-04 1.0092699179e-20 0.0000000000e+00)	1.0000000000e-04
6.67              	(-1.0000000000e-04 9.7305903235e-21 0.0000000000e+00)	1.0000000000e-04
6.675             	(-1.0000000000e-04 8.9714231836e-21 0.0000000000e+00)	1.0000000000e-04
6.68              	(-1.0000000000e-04 5.6965744787e-21 0.0000000000e+00)	1.0000000000e-04
6.685             	(-1.0000000000e-04 1.3044967424e-20 0.0000000000e+00)	1.0000000000e-04
6.69              	(-1.0000000000e-04 1.0294036506e-20 0.0000000000e+00)	1.0000000000e-04
6.695             	(-1.0000000000e-04 6.3833380215e-21 0.0000000000e+00)	1.0000000000e-04
6.7               	(-1.0000000000e-04 1.0246514720e-20 0.0000000000e+00)	1.0000000000e-04
6.705             	(-1.0000000000e-04 1.4053087504e-20 0.0000000000e+00)	1.0000000000e-04
6.71              	(-1.0000000000e-04 1.0056965505e-20 0.0000000000e+00)	1.0000000000e-04
6.715             	(-1.0000000000e-04 1.3030394561e-20 0.0000000000e+00)	1.0000000000e-04
6.72              	(-1.0000000000e-04 1.0666814002e-20 0.0000000000e+00)	1.0000000000e-04
6.725             	(-1.0000000000e-04 1.0138220577e-20 0.0000000000e+00)	1.0000000000e-04
6.73              	(-1.0000000000e-04 1.2969362478e-20 0.0000000000e+00)	1.0000000000e-04
6.735             	(-1.0000000000e-04 1.0329815485e-20 0.0000000000e+00)	1.0000000000e-04
6.74              	(-1.0000000000e-04 1.3064328133e-20 0.0000000000e+00)	1.0000000000e-04
6.745             	(-1.0000000000e-04 1.1827031390e-20 0.0000000000e+00)	1.0000000000e-04
6.75              	(-1.0000000000e-04 9.3651484798e-21 0.0000000000e+00)	1.0000000000e-04
6.755             	(-1.0000000000e-04 1.0786244732e-20 0.0000000000e+00)	1.0000000000e-04
6.76              	(-1.0000000000e-04 1.1348654045e-20 0.0000000000e+00)	1.0000000000e-04
6.765             	(-1.0000000000e-04 6.4174799921e-21 0.0000000000e+00)	1.0000000000e-04
6.77              	(-1.0000000000e-04 9.2098753994e-21 0.0000000000e+00)	1.0000000000e-04
6.775             	(-1.0000000000e-04 1.2074549226e-20 0.0000000000e+00)	1.0000000000e-04
6.78              	(-1.0000000000e-04 1.1526590490e-20 0.0000000000e+00)	1.0000000000e-04
6.785             	(-1.0000000000e-04 1.2074298428e-20 0.0000000000e+00)	1.0000000000e-04
6.79              	(-1.0000000000e-04 1.1271615308e-20 0.0000000000e+00)	1.0000000000e-04
6.795             	(-1.0000000000e-04 1.0630307293e-20 0.0000000000e+00)	1.0000000000e-04
6.8               	(-1.0000000000e-04 1.1120756913e-20 0.0000000000e+00)	1.0000000000e-04
6.805             	(-1.0000000000e-04 1.4012752985e-20 0.0000000000e+00)	1.0000000000e-04
6.81              	(-1.0000000000e-04 1.0796500360e-20 0.0000000000e+00)	1.0000000000e-04
6.815             	(-1.0000000000e-04 8.9524263625e-21 0.0000000000e+00)	1.0000000000e-04
6.82              	(-1.0000000000e-04 1.1107066426e-20 0.0000000000e+00)	1.0000000000e-04
6.825             	(-1.0000000000e-04 1.0317267104e-20 0.0000000000e+00)	1.0000000000e-04
6.83              	(-1.0000000000e-04 1.2737764258e-20 0.0000000000e+00)	1.0000000000e-04
6.835             	(-1.0000000000e-04 1.2251275249e-20 0.0000000000e+00)	1.0000000000e-04
6.84              	(-1.0000000000e-04 1.3352619675e-20 0.0000000000e+00)	1.0000000000e-04
6.845             	(-1.0000000000e-04 1.4453597984e-20 0.0000000000e+00)	1.0000000000e-04
6.85              	(-1.0000000000e-04 1.2751435052e-20 0.0000000000e+00)	1.0000000000e-04
6.855             	(-1.0000000000e-04 1.0733196741e-20 0.0000000000e+00)	1.0000000000e-04
6.86              	(-1.0000000000e-04 9.9430685463e-21 0.0000000000e+00)	1.0000000000e-04
6.865             	(-1.0000000000e-04 1.3673268962e-20 0.0000000000e+00)	1.0000000000e-04
6.87              	(-1.0000000000e-04 1.2738743358e-20 0.0000000000e+00)	1.0000000000e-04
6.875             	(-1.0000000000e-04 1.1647906273e-20 0.0000000000e+00)	1.0000000000e-04
6.88              	(-1.0000000000e-04 1.5293866264e-20 0.0000000000e+00)	1.0000000000e-04
6.885             	(-1.0000000000e-04 9.2092609443e-21 0.0000000000e+00)	1.0000000000e-04
6.89              	(-1.0000000000e-04 7.6841019532e-21 0.0000000000e+00)	1.0000000000e-04
6.895             	(-1.0000000000e-04 8.8877453800e-21 0.0000000000e+00)	1.0000000000e-04
6.9               	(-1.0000000000e-04 1.4195826018e-20 0.0000000000e+00)	1.0000000000e-04
6.905             	(-1.0000000000e-04 1.2205094411e-20 0.0000000000e+00)	1.0000000000e-04
6.91              	(-1.0000000000e-04 1.4270373586e-20 0.0000000000e+00)	1.0000000000e-04
6.915             	(-1.0000000000e-04 1.0584762462e-20 0.0000000000e+00)	1.0000000000e-04
6.92              	(-1.0000000000e-04 1.1142277904e-20 0.0000000000e+00)	1.0000000000e-04
6.925             	(-1.0000000000e-04 1.3628560450e-20 0.0000000000e+00)	1.0000000000e-04
6.93              	(-1.0000000000e-04 1.4011913425e-20 0.0000000000e+00)	1.0000000000e-04
6.935             	(-1.0000000000e-04 1.2258310692e-20 0.0000000000e+00)	1.0000000000e-04
6.94              	(-1.0000000000e-04 1.5190333092e-20 0.0000000000e+00)	1.0000000000e-04
6.945             	(-1.0000000000e-04 1.0937920286e-20 0.0000000000e+00)	1.0000000000e-04
6.95              	(-1.0000000000e-04 1.4525776959e-20 0.0000000000e+00)	1.0000000000e-04
6.955             	(-1.0000000000e-04 1.1219557383e-20 0.0000000000e+00)	1.0000000000e-04
6.96              	(-1.0000000000e-04 1.0949545467e-20 0.0000000000e+00)	1.0000000000e-04
6.965             	(-1.0000000000e-04 8.7047916631e-21 0.0000000000e+00)	1.0000000000e-04
6.97              	(-1.0000000000e-04 1.4731120085e-20 0.0000000000e+00)	1.0000000000e-04
6.975             	(-1.0000000000e-04 1.2196468112e-20 0.0000000000e+00)	1.0000000000e-04
6.98              	(-1.0000000000e-04 9.8243686171e-21 0.0000000000e+00)	1.0000000000e-04
6.985             	(-1.0000000000e-04 1.1240466716e-20 0.0000000000e+00)	1.0000000000e-04
6.99              	(-1.0000000000e-04 1.1647925877e-20 0.0000000000e+00)	1.0000000000e-04
6.995             	(-1.0000000000e-04 1.0999604668e-20 0.0000000000e+00)	1.0000000000e-04
7                 	(-1.0000000000e-04 1.4623851481e-20 0.0000000000e+00)	1.0000000000e-04
7.005             	(-1.0000000000e-04 1.4114040668e-20 0.0000000000e+00)	1.0000000000e-04
7.01              	(-1.0000000000e-04 1.4547661684e-20 0.0000000000e+00)	1.0000000000e-04
7.015             	(-1.0000000000e-04 8.9465622039e-21 0.0000000000e+00)	1.0000000000e-04
7.02              	(-1.0000000000e-04 1.3544869821e-20 0.0000000000e+00)	1.0000000000e-04
7.025             	(-1.0000000000e-04 1.5238429830e-20 0.0000000000e+00)	1.0000000000e-04
7.03              	(-1.0000000000e-04 1.4489602417e-20 0.0000000000e+00)	1.0000000000e-04
7.035             	(-1.0000000000e-04 1.0049570137e-20 0.0000000000e+00)	1.0000000000e-04
7.04              	(-1.0000000000e-04 1.6077215850e-20 0.0000000000e+00)	1.0000000000e-04
7.045             	(-1.0000000000e-04 1.4985406307e-20 0.0000000000e+00)	1.0000000000e-04
7.05              	(-1.0000000000e-04 1.1431754130e-20 0.0000000000e+00)	1.0000000000e-04
7.055             	(-1.0000000000e-04 1.5246059541e-20 0.0000000000e+00)	1.0000000000e-04
7.06              	(-1.0000000000e-04 1.0966804508e-20 0.0000000000e+00)	1.0000000000e-04
7.065             	(-1.0000000000e-04 1.2780024135e-20 0.0000000000e+00)	1.0000000000e-04
7.07              	(-1.0000000000e-04 1.0364854996e-20 0.0000000000e+00)	1.0000000000e-04
7.075             	(-1.0000000000e-04 1.3447395627e-20 0.0000000000e+00)	1.0000000000e-04
7.08              	(-1.0000000000e-04 1.5813077095e-20 0.0000000000e+00)	1.0000000000e-04
7.085             	(-1.0000000000e-04 1.3399479752e-20 0.0000000000e+00)	1.0000000000e-04
7.09              	(-1.0000000000e-04 1.1934264862e-20 0.0000000000e+00)	1.0000000000e-04
7.095             	(-1.0000000000e-04 1.3475042024e-20 0.0000000000e+00)	1.0000000000e-04
7.1               	(-1.0000000000e-04 1.2844653368e-20 0.0000000000e+00)	1.0000000000e-04
7.105             	(-1.0000000000e-04 1.7138639613e-20 0.0000000000e+00)	1.0000000000e-04
7.11              	(-1.0000000000e-04 1.5200497926e-20 0.0000000000e+00)	1.0000000000e-04
7.115             	(-1.0000000000e-04 1.7096133688e-20 0.0000000000e+00)	1.0000000000e-04
7.12              	(-1.0000000000e-04 1.2963931652e-20 0.0000000000e+00)	1.0000000000e-04
7.125             	(-1.0000000000e-04 1.1860447981e-20 0.0000000000e+00)	1.0000000000e-04
7.13              	(-1.0000000000e-04 1.3321467350e-20 0.0000000000e+00)	1.0000000000e-04
7.135             	(-1.0000000000e-04 1.1754480492e-20 0.0000000000e+00)	1.0000000000e-04
7.14              	(-1.0000000000e-04 1.1906848561e-20 0.0000000000e+00)	1.0000000000e-04
7.145             	(-1.0000000000e-04 1.4579870844e-20 0.0000000000e+00)	1.0000000000e-04
7.15              	(-1.0000000000e-04 1.4630647954e-20 0.0000000000e+00)	1.0000000000e-04
7.155             	(-1.0000000000e-04 1.4467045519e-20 0.0000000000e+00)	1.0000000000e-04
7.16              	(-1.0000000000e-04 1.5731052159e-20 0.0000000000e+00)	1.0000000000e-04
7.165             	(-1.0000000000e-04 1.2365952573e-20 0.0000000000e+00)	1.0000000000e-04
7.17              	(-1.0000000000e-04 1.3809365349e-20 0.0000000000e+00)	1.0000000000e-04
7.175             	(-1.0000000000e-04 1.2005978210e-20 0.0000000000e+00)	1.0000000000e-04
7.18              	(-1.0000000000e-04 1.2970483971e-20 0.0000000000e+00)	1.0000000000e-04
7.185             	(-1.0000000000e-04 1.5591233694e-20 0.0000000000e+00)	1.0000000000e-04
7.19              	(-1.0000000000e-04 1.2827297822e-20 0.0000000000e+00)	1.0000000000e-04
7.195             	(-1.0000000000e-04 1.1798722422e-20 0.0000000000e+00)	1.0000000000e-04
7.2               	(-1.0000000000e-04 1.5429078260e-20 0.0000000000e+00)	1.0000000000e-04
7.205             	(-1.0000000000e-04 1.5126741612e-20 0.0000000000e+00)	1.0000000000e-04
7.21              	(-1.0000000000e-04 1.4152038579e-20 0.0000000000e+00)	1.0000000000e-04
7.215             	(-1.0000000000e-04 1.3038174533e-20 0.0000000000e+00)	1.0000000000e-04
7.22              	(-1.0000000000e-04 1.6816457247e-20 0.0000000000e+00)	1.0000000000e-04
7.225             	(-1.0000000000e-04 1.3136215907e-20 0.0000000000e+00)	1.0000000000e-04
7.23              	(-1.0000000000e-04 9.7909538584e-21 0.0000000000e+00)	1.0000000000e-04
7.235             	(-1.0000000000e-04 1.3703550914e-20 0.0000000000e+00)	1.0000000000e-04
7.24              	(-1.0000000000e-04 1.5541269782e-20 0.0000000000e+00)	1.0000000000e-04
7.245             	(-1.0000000000e-04 1.2547808594e-20 0.0000000000e+00)	1.0000000000e-04
7.25              	(-1.0000000000e-04 1.4362405696e-20 0.0000000000e+00)	1.0000000000e-04
7.255             	(-1.0000000000e-04 1.5217460000e-20 0.0000000000e+00)	1.0000000000e-04
7.26              	(-1.0000000000e-04 1.2543678506e-20 0.0000000000e+00)	1.0000000000e-04
7.265             	(-1.0000000000e-04 1.2806123452e-20 0.0000000000e+00)	1.0000000000e-04
7.27              	(-1.0000000000e-04 1.9315221572e-20 0.0000000000e+00)	1.0000000000e-04
7.275             	(-1.0000000000e-04 1.7721723086e-20 0.0000000000e+00)	1.0000000000e-04
7.28              	(-1.0000000000e-04 1.8091135925e-20 0.0000000000e+00)	1.0000000000e-04
