# Solver information    
# Time                  	U_solver                	Ux_initial              	Ux_final                	Ux_iters                	Uy_initial              	Uy_final                	Uy_iters                	U_converged             	epsilon_solver          	epsilon_initial         	epsilon_final           	epsilon_iters           	epsilon_converged       	k_solver                	k_initial               	k_final                 	k_iters                 	k_converged             	p_solver                	p_initial               	p_final                 	p_iters                 	p_converged             
5.365                   	smoothSolver	8.5378800000000005e-02	3.8726900000000002e-02	1000	1.9885400000000001e-02	6.7662999999999999e-06	10	false	smoothSolver	1.8170499999999999e-02	9.6429500000000006e-06	44	true	smoothSolver	2.2758400000000002e-02	9.7974000000000004e-06	29	true	GAMG	1.9297600000000001e-01	1.2591500000000000e-02	1	true
5.37                    	smoothSolver	9.2524499999999996e-02	4.0896599999999998e-02	1000	1.9746799999999998e-02	6.8789200000000000e-06	10	false	smoothSolver	1.7103799999999999e-02	9.7228499999999996e-06	43	true	smoothSolver	2.2755500000000001e-02	9.8187699999999995e-06	33	true	GAMG	1.8644800000000000e-01	1.4325600000000001e-02	1	true
5.375                   	smoothSolver	9.2932200000000006e-02	3.8888800000000001e-02	1000	1.9338000000000001e-02	6.1441299999999997e-06	10	false	smoothSolver	1.7889100000000002e-02	9.5398499999999998e-06	44	true	smoothSolver	2.2752900000000000e-02	9.7478699999999999e-06	36	true	GAMG	1.8412500000000001e-01	1.3062000000000001e-02	1	true
5.38                    	smoothSolver	9.1343999999999995e-02	4.2537400000000003e-02	1000	2.0492799999999999e-02	6.1394299999999996e-06	10	false	smoothSolver	1.7382900000000000e-02	9.9392300000000000e-06	43	true	smoothSolver	2.2750200000000002e-02	9.5412100000000001e-06	23	true	GAMG	1.6767099999999999e-01	1.2484500000000001e-02	1	true
5.385                   	smoothSolver	9.2129299999999997e-02	3.5862100000000001e-02	1000	2.5243800000000000e-02	7.6939100000000000e-06	10	false	smoothSolver	1.6990700000000001e-02	9.7056999999999992e-06	43	true	smoothSolver	2.2747300000000002e-02	9.9633399999999994e-06	35	true	GAMG	2.0249400000000001e-01	1.5224300000000000e-02	1	true
5.39                    	smoothSolver	9.5202800000000004e-02	3.9351700000000003e-02	1000	2.5561000000000000e-02	8.1745400000000005e-06	10	false	smoothSolver	1.6609700000000002e-02	9.5165499999999995e-06	43	true	smoothSolver	2.2744700000000000e-02	9.7669600000000004e-06	37	true	GAMG	1.8032500000000001e-01	1.3646000000000000e-02	1	true
5.395                   	smoothSolver	8.9604500000000004e-02	3.9024099999999999e-02	1000	2.0825500000000000e-02	5.8366600000000001e-06	10	false	smoothSolver	1.7455499999999999e-02	9.9537700000000008e-06	43	true	smoothSolver	2.2742100000000001e-02	9.7534200000000002e-06	37	true	GAMG	1.8929199999999999e-01	1.5565100000000000e-02	1	true
5.4                     	smoothSolver	9.2253600000000005e-02	3.8340899999999997e-02	1000	1.9913000000000000e-02	5.3145200000000002e-06	10	false	smoothSolver	1.7879300000000001e-02	9.5340299999999992e-06	44	true	smoothSolver	2.2739499999999999e-02	9.7975599999999998e-06	37	true	GAMG	1.6913500000000001e-01	1.3585000000000000e-02	1	true
5.405                   	smoothSolver	8.5519200000000004e-02	4.0027399999999998e-02	1000	2.3549100000000000e-02	5.3048300000000000e-06	10	false	smoothSolver	1.8624999999999999e-02	9.8699300000000006e-06	44	true	smoothSolver	2.2736900000000001e-02	9.9878699999999993e-06	35	true	GAMG	7.5519599999999998e-01	5.5867199999999999e-02	1	true
5.41                    	smoothSolver	8.1951099999999999e-02	3.7977400000000001e-02	1000	1.8829100000000001e-02	7.8664300000000002e-06	10	false	smoothSolver	1.6265600000000002e-02	9.8068999999999992e-06	42	true	smoothSolver	2.2734299999999999e-02	9.9494399999999994e-06	34	true	GAMG	1.8121599999999999e-01	1.3512600000000000e-02	1	true
5.415                   	smoothSolver	8.4237999999999993e-02	4.1372500000000000e-02	1000	1.8296600000000000e-02	6.6695000000000003e-06	10	false	smoothSolver	1.6322600000000000e-02	9.8317200000000008e-06	42	true	smoothSolver	2.2731600000000001e-02	9.7070599999999995e-06	25	true	GAMG	1.7746899999999999e-01	1.2682499999999999e-02	1	true
5.42                    	smoothSolver	8.9587000000000000e-02	4.2624000000000002e-02	1000	2.0087200000000000e-02	5.2201399999999996e-06	10	false	smoothSolver	1.6888100000000000e-02	9.5511400000000002e-06	43	true	smoothSolver	2.2728600000000002e-02	9.9738900000000005e-06	36	true	GAMG	1.9136000000000000e-01	1.2128699999999999e-02	1	true
5.425                   	smoothSolver	9.3252199999999993e-02	3.8428700000000003e-02	1000	2.2729200000000001e-02	6.1666200000000001e-06	10	false	smoothSolver	1.7936600000000000e-02	9.5261399999999996e-06	44	true	smoothSolver	2.2726099999999999e-02	9.4240199999999996e-06	23	true	GAMG	1.9176599999999999e-01	1.3625099999999999e-02	1	true
5.43                    	smoothSolver	9.1420699999999994e-02	3.8788700000000002e-02	1000	2.3717599999999998e-02	4.9132300000000002e-06	10	false	smoothSolver	1.6691800000000000e-02	9.5062200000000003e-06	43	true	smoothSolver	2.2723100000000000e-02	9.9944899999999999e-06	36	true	GAMG	8.9627299999999999e-01	6.0499499999999998e-02	1	true
5.435                   	smoothSolver	8.1714400000000006e-02	4.0264399999999999e-02	1000	1.7093100000000000e-02	5.1126799999999996e-06	10	false	smoothSolver	1.6853000000000000e-02	9.6032199999999995e-06	43	true	smoothSolver	2.2720700000000000e-02	9.4118500000000004e-06	21	true	GAMG	1.6674000000000000e-01	1.2511100000000001e-02	1	true
5.44                    	smoothSolver	1.0281500000000000e-01	4.5077399999999997e-02	1000	3.8097600000000002e-02	4.8007200000000002e-06	11	false	smoothSolver	1.7453199999999999e-02	9.9893400000000005e-06	43	true	smoothSolver	2.2717700000000000e-02	9.7538400000000008e-06	38	true	GAMG	2.0447199999999999e-01	1.8248100000000000e-02	1	true
5.445                   	smoothSolver	9.8283800000000004e-02	4.0223900000000000e-02	1000	4.2502900000000003e-02	5.5172999999999997e-06	11	false	smoothSolver	1.7288600000000001e-02	9.8657499999999995e-06	43	true	smoothSolver	2.2715400000000000e-02	9.6615000000000006e-06	21	true	GAMG	2.0183200000000001e-01	1.9070699999999999e-02	1	true
5.45                    	smoothSolver	8.6211399999999994e-02	4.2611499999999997e-02	1000	1.9483700000000000e-02	6.0572700000000000e-06	10	false	smoothSolver	1.7052700000000000e-02	9.7313299999999999e-06	43	true	smoothSolver	2.2712500000000000e-02	9.5980200000000000e-06	39	true	GAMG	1.6367399999999999e-01	1.1817700000000000e-02	1	true
5.455                   	smoothSolver	8.7308300000000005e-02	4.3481199999999998e-02	1000	1.7807600000000000e-02	5.2360299999999999e-06	10	false	smoothSolver	1.6736200000000000e-02	9.4922300000000008e-06	43	true	smoothSolver	2.2710299999999999e-02	9.9404700000000004e-06	37	true	GAMG	1.9470699999999999e-01	1.5026899999999999e-02	1	true
5.46                    	smoothSolver	9.5554100000000003e-02	4.2323399999999997e-02	1000	1.9277099999999998e-02	6.8053699999999997e-06	10	false	smoothSolver	1.7880900000000002e-02	9.4723000000000008e-06	44	true	smoothSolver	2.2707900000000000e-02	9.9783200000000004e-06	39	true	GAMG	1.9275999999999999e-01	1.4226600000000001e-02	1	true
5.465                   	smoothSolver	9.0996800000000003e-02	4.4192700000000001e-02	1000	1.8209800000000002e-02	4.9326300000000004e-06	10	false	smoothSolver	1.7708300000000000e-02	9.9510100000000008e-06	43	true	smoothSolver	2.2705599999999999e-02	9.7581599999999998e-06	36	true	GAMG	1.9392899999999999e-01	1.2849599999999999e-02	1	true
5.47                    	smoothSolver	8.8326500000000002e-02	4.4997299999999997e-02	1000	1.9793000000000002e-02	7.0315499999999996e-06	10	false	smoothSolver	1.8143200000000002e-02	9.5243199999999993e-06	44	true	smoothSolver	2.2703100000000000e-02	9.6612300000000003e-06	30	true	GAMG	1.7827399999999999e-01	1.6661499999999999e-02	1	true
5.475                   	smoothSolver	8.9592500000000005e-02	4.3434199999999999e-02	1000	2.0028500000000001e-02	6.8561600000000003e-06	10	false	smoothSolver	1.6771100000000001e-02	9.3861699999999996e-06	43	true	smoothSolver	2.2700499999999998e-02	9.3381499999999997e-06	23	true	GAMG	1.7759000000000000e-01	1.4193500000000000e-02	1	true
5.48                    	smoothSolver	8.7885900000000003e-02	4.1162299999999999e-02	1000	2.0363699999999998e-02	5.8660200000000000e-06	10	false	smoothSolver	1.6930600000000001e-02	9.4494400000000008e-06	43	true	smoothSolver	2.2698099999999999e-02	9.8374100000000007e-06	30	true	GAMG	2.8683799999999998e-01	2.1243700000000001e-02	1	true
5.485                   	smoothSolver	8.5420999999999997e-02	4.1982100000000001e-02	1000	1.7114600000000001e-02	5.7977300000000000e-06	10	false	smoothSolver	1.7572000000000001e-02	9.8304500000000000e-06	43	true	smoothSolver	2.2695300000000002e-02	9.9018599999999998e-06	23	true	GAMG	1.6941899999999999e-01	1.0557800000000001e-02	1	true
5.49                    	smoothSolver	8.3352200000000001e-02	4.0820000000000002e-02	1000	1.7188100000000001e-02	5.7986500000000000e-06	10	false	smoothSolver	1.6917700000000001e-02	9.4346499999999995e-06	43	true	smoothSolver	2.2693200000000000e-02	9.4596600000000008e-06	36	true	GAMG	1.8348300000000001e-01	1.2527000000000000e-02	1	true
5.495                   	smoothSolver	8.9669399999999996e-02	4.5323099999999998e-02	1000	1.6459999999999999e-02	5.1824900000000001e-06	10	false	smoothSolver	1.6361799999999999e-02	9.7463899999999997e-06	42	true	smoothSolver	2.2690300000000000e-02	9.8333400000000006e-06	21	true	GAMG	1.8467600000000001e-01	1.2733500000000000e-02	1	true
5.5                     	smoothSolver	8.4989300000000004e-02	3.8487000000000000e-02	1000	1.7162600000000000e-02	5.6738400000000000e-06	10	false	smoothSolver	1.6253900000000002e-02	9.6601299999999996e-06	42	true	smoothSolver	2.2688199999999999e-02	9.9723400000000005e-06	35	true	GAMG	1.8201000000000001e-01	1.2705700000000000e-02	1	true
5.505                   	smoothSolver	8.4674799999999995e-02	4.1226499999999999e-02	1000	1.7386400000000000e-02	5.4940299999999998e-06	10	false	smoothSolver	1.7293099999999999e-02	9.6475399999999998e-06	43	true	smoothSolver	2.2685500000000001e-02	9.8302999999999997e-06	41	true	GAMG	1.7522299999999999e-01	1.3312400000000000e-02	1	true
5.51                    	smoothSolver	9.1034799999999999e-02	3.9062699999999999e-02	1000	1.9996199999999999e-02	6.9287899999999998e-06	10	false	smoothSolver	1.8085199999999999e-02	9.4815000000000006e-06	44	true	smoothSolver	2.2683800000000000e-02	9.5716199999999997e-06	40	true	GAMG	1.7585600000000001e-01	1.3527400000000000e-02	1	true
5.515                   	smoothSolver	8.2897899999999997e-02	3.9170000000000003e-02	1000	1.9785000000000001e-02	6.6853299999999997e-06	10	false	smoothSolver	1.6219299999999999e-02	9.7415699999999996e-06	42	true	smoothSolver	2.2681099999999999e-02	9.2791799999999995e-06	26	true	GAMG	1.6341300000000000e-01	1.2530200000000000e-02	1	true
5.52                    	smoothSolver	8.8109599999999996e-02	4.1637199999999999e-02	1000	1.7889499999999999e-02	5.8413899999999998e-06	10	false	smoothSolver	1.6538600000000001e-02	9.9637000000000008e-06	42	true	smoothSolver	2.2679000000000001e-02	9.7088299999999997e-06	25	true	GAMG	1.8242900000000001e-01	1.3306999999999999e-02	1	true
5.525                   	smoothSolver	9.4983300000000007e-02	4.2596200000000001e-02	1000	1.9268299999999999e-02	5.4974099999999999e-06	10	false	smoothSolver	1.7424100000000001e-02	9.9208100000000006e-06	43	true	smoothSolver	2.2676700000000001e-02	9.4884200000000002e-06	34	true	GAMG	1.8865699999999999e-01	1.4415499999999999e-02	1	true
5.53                    	smoothSolver	8.6363499999999996e-02	4.1233199999999998e-02	1000	1.9108900000000002e-02	4.8744299999999998e-06	10	false	smoothSolver	1.8437200000000001e-02	9.8934099999999999e-06	44	true	smoothSolver	2.2674199999999999e-02	9.8997200000000008e-06	24	true	GAMG	3.5232599999999997e-01	2.6398200000000000e-02	1	true
5.535                   	smoothSolver	8.4935499999999997e-02	4.2673999999999997e-02	1000	1.6749400000000001e-02	6.5153100000000000e-06	10	false	smoothSolver	1.6088399999999999e-02	9.9159999999999996e-06	42	true	smoothSolver	2.2672100000000001e-02	9.7817300000000003e-06	35	true	GAMG	1.8722000000000000e-01	1.3654899999999999e-02	1	true
5.54                    	smoothSolver	9.5003299999999999e-02	4.1699300000000002e-02	1000	1.5203299999999999e-02	5.1125700000000004e-06	10	false	smoothSolver	1.5914200000000000e-02	9.8349499999999997e-06	42	true	smoothSolver	2.2669800000000000e-02	9.4386600000000005e-06	41	true	GAMG	1.9231999999999999e-01	1.2532400000000001e-02	1	true
5.545                   	smoothSolver	9.4717499999999996e-02	4.0530499999999997e-02	1000	2.0263699999999999e-02	5.7627400000000002e-06	10	false	smoothSolver	1.6551500000000000e-02	9.6734499999999997e-06	43	true	smoothSolver	2.2667400000000001e-02	9.4590200000000001e-06	39	true	GAMG	1.8383400000000000e-01	1.3988400000000000e-02	1	true
5.55                    	smoothSolver	9.0377700000000005e-02	4.3896100000000000e-02	1000	1.5413600000000000e-02	4.3667099999999999e-06	10	false	smoothSolver	1.7217300000000001e-02	9.4638700000000006e-06	44	true	smoothSolver	2.2665299999999999e-02	9.5090399999999993e-06	38	true	GAMG	1.8162600000000001e-01	1.3421600000000001e-02	1	true
5.555                   	smoothSolver	9.8338400000000006e-02	4.7416500000000000e-02	1000	1.4265000000000000e-02	8.2458399999999993e-06	9	false	smoothSolver	1.7476999999999999e-02	9.6778299999999995e-06	44	true	smoothSolver	2.2662900000000000e-02	9.8225800000000001e-06	26	true	GAMG	1.9833799999999999e-01	1.3211600000000000e-02	1	true
5.56                    	smoothSolver	9.7181199999999995e-02	4.0532400000000003e-02	1000	1.7227200000000002e-02	4.5455099999999998e-06	10	false	smoothSolver	1.7935699999999999e-02	9.9388500000000006e-06	44	true	smoothSolver	2.2660500000000000e-02	9.5328600000000004e-06	26	true	GAMG	1.8031600000000000e-01	1.3899699999999999e-02	1	true
5.565                   	smoothSolver	9.5217899999999994e-02	4.5133500000000000e-02	1000	1.8367000000000001e-02	5.0799000000000003e-06	10	false	smoothSolver	1.7160100000000001e-02	9.5699800000000001e-06	44	true	smoothSolver	2.2658500000000002e-02	9.8314000000000004e-06	35	true	GAMG	1.9104199999999999e-01	1.2667299999999999e-02	1	true
5.57                    	smoothSolver	8.8041499999999995e-02	4.7703599999999999e-02	1000	1.4241999999999999e-02	4.7082000000000001e-06	10	false	smoothSolver	1.7995100000000000e-02	9.4161999999999997e-06	45	true	smoothSolver	2.2656200000000001e-02	9.5981000000000005e-06	42	true	GAMG	1.7574100000000001e-01	1.3471500000000001e-02	1	true
5.575                   	smoothSolver	8.5899500000000004e-02	4.2566100000000003e-02	1000	1.4330100000000000e-02	4.8529800000000002e-06	10	false	smoothSolver	1.7705800000000001e-02	9.9449099999999993e-06	44	true	smoothSolver	2.2653900000000001e-02	9.0980899999999995e-06	24	true	GAMG	1.9259200000000001e-01	1.2042100000000000e-02	1	true
5.58                    	smoothSolver	9.0821600000000002e-02	4.4456299999999997e-02	1000	1.9091000000000000e-02	8.4289600000000007e-06	9	false	smoothSolver	1.6310600000000001e-02	9.7812599999999996e-06	43	true	smoothSolver	2.2651500000000001e-02	9.5459100000000002e-06	33	true	GAMG	7.2534200000000004e-01	4.1092400000000001e-02	1	true
5.585                   	smoothSolver	8.6705000000000004e-02	4.5452199999999998e-02	1000	1.4657099999999999e-02	4.9689599999999999e-06	10	false	smoothSolver	1.6589099999999999e-02	9.9535799999999993e-06	43	true	smoothSolver	2.2649599999999999e-02	9.9392499999999997e-06	37	true	GAMG	1.8605300000000000e-01	1.1762399999999999e-02	1	true
5.59                    	smoothSolver	1.0068000000000001e-01	4.4843200000000000e-02	1000	1.4197599999999999e-02	4.9659100000000000e-06	10	false	smoothSolver	1.7500499999999999e-02	9.8324400000000003e-06	44	true	smoothSolver	2.2647100000000000e-02	9.7733000000000001e-06	36	true	GAMG	1.8291199999999999e-01	1.3056999999999999e-02	1	true
5.595                   	smoothSolver	9.6779400000000002e-02	4.7733200000000003e-02	1000	1.3328800000000000e-02	9.9990099999999993e-06	9	false	smoothSolver	1.7996100000000001e-02	9.4434100000000008e-06	45	true	smoothSolver	2.2645200000000001e-02	9.7615999999999998e-06	22	true	GAMG	1.8005599999999999e-01	1.2356700000000000e-02	1	true
5.6                     	smoothSolver	1.0465900000000000e-01	4.8849900000000002e-02	1000	1.5734600000000001e-02	6.5582400000000004e-06	10	false	smoothSolver	1.6122899999999999e-02	9.5945400000000005e-06	43	true	smoothSolver	2.2642700000000002e-02	9.4465199999999998e-06	32	true	GAMG	1.9326099999999999e-01	1.7568100000000000e-02	1	true
5.605                   	smoothSolver	9.7913500000000001e-02	4.4654899999999997e-02	1000	1.5675200000000000e-02	6.2276700000000001e-06	10	false	smoothSolver	1.7635300000000000e-02	9.8093799999999999e-06	44	true	smoothSolver	2.2641100000000001e-02	9.8427899999999993e-06	30	true	GAMG	2.1663299999999999e-01	1.5075900000000000e-02	1	true
5.61                    	smoothSolver	9.3739299999999998e-02	4.2757299999999998e-02	1000	1.2272800000000000e-02	7.6711899999999996e-06	9	false	smoothSolver	1.7444700000000000e-02	9.6476700000000004e-06	44	true	smoothSolver	2.2638499999999999e-02	9.9310000000000003e-06	30	true	GAMG	1.7528900000000000e-01	1.1452700000000000e-02	1	true
5.615                   	smoothSolver	9.9818400000000002e-02	4.9919199999999997e-02	1000	1.3272700000000000e-02	8.7896199999999994e-06	9	false	smoothSolver	1.7516500000000001e-02	9.6554400000000002e-06	44	true	smoothSolver	2.2636699999999999e-02	9.6912199999999993e-06	31	true	GAMG	1.7766999999999999e-01	1.3744299999999999e-02	1	true
5.62                    	smoothSolver	9.6579300000000007e-02	4.8007899999999999e-02	1000	1.2602100000000000e-02	8.6533400000000001e-06	9	false	smoothSolver	1.6805899999999999e-02	9.8688999999999997e-06	43	true	smoothSolver	2.2634300000000000e-02	9.9291600000000003e-06	42	true	GAMG	1.7871899999999999e-01	1.3685400000000000e-02	1	true
5.625                   	smoothSolver	1.0180300000000000e-01	4.7658899999999997e-02	1000	1.2780300000000000e-02	8.0892899999999999e-06	9	false	smoothSolver	1.7767700000000001e-02	9.7878300000000001e-06	44	true	smoothSolver	2.2632400000000000e-02	9.6174700000000003e-06	27	true	GAMG	1.7765600000000001e-01	1.1959800000000000e-02	1	true
5.63                    	smoothSolver	9.7750000000000004e-02	4.7112500000000002e-02	1000	1.5435300000000001e-02	4.6635999999999997e-06	10	false	smoothSolver	1.6011200000000000e-02	9.4249500000000003e-06	43	true	smoothSolver	2.2629900000000001e-02	9.4424999999999998e-06	32	true	GAMG	2.7488499999999999e-01	1.8070200000000002e-02	1	true
